number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,priority_label,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,Priority_Label
INC0000587,Resolved,True,0,0,0,True,Caller 2488,Opened by  301,1/3/2016 10:10,?,?,Updated by 908,3-Jan-16,Phone,Location 108,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 6,User_133,?,6/3/2016 11:00,Moderate
INC0000588,New,True,0,0,0,True,Caller 3348,Opened by  180,1/3/2016 10:10,?,?,Updated by 908,3-Jan-16,Phone,Location 161,Category 40,Subcategory 44,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,User_85,1/3/2016 10:39,6/3/2016 11:00,Moderate
INC0000590,New,True,0,0,0,True,Caller 4271,Opened by  131,1/3/2016 10:11,Created by 62,1/3/2016 10:15,Updated by 265,3-Jan-16,Phone,Location 91,Category 53,Subcategory 303,Symptom 126,?,3 - Low,3 - Low,4 - Low,P4,Group 70,Resolver 132,True,False,Do Not Notify,?,?,?,?,code 6,User_118,3/3/2016 10:40,8/3/2016 11:00,Low
INC0000591,New,True,0,0,0,True,Caller 2965,Opened by  24,1/3/2016 10:12,?,?,Updated by 908,3-Jan-16,Phone,Location 204,Category 34,Subcategory 154,Symptom 102,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 20,?,True,False,Do Not Notify,?,?,?,?,code 1,User_133,24-03-2016 12:11,29-03-2016 12:59,Moderate
INC0000592,New,True,0,0,0,True,Caller 5626,Opened by  536,1/3/2016 10:14,Created by 233,1/3/2016 10:16,Updated by 994,3-Jan-16,Phone,Location 165,Category 30,Subcategory 175,Symptom 563,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 54,Resolver 229,True,False,Do Not Notify,?,?,?,?,code 7,User_208,4/3/2016 17:48,9/3/2016 18:00,Moderate
INC0000594,Active,True,0,0,0,True,Caller 92,Opened by  9,1/3/2016 10:16,Created by 5,1/3/2016 11:03,Updated by 20,3-Jan-16,Phone,Location 204,Category 55,Subcategory 170,Symptom 107,?,2 - Medium,1 - High,2 - High,P2,Group 65,Resolver 7,True,False,Do Not Notify,?,?,?,?,code 6,User_6,17-03-2016 11:11,24-03-2016 18:59,High
INC0000595,New,True,0,0,0,True,Caller 724,Opened by  131,1/3/2016 10:16,?,?,Updated by 908,3-Jan-16,Phone,Location 108,Category 53,Subcategory 114,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 9,User_103,17-03-2016 17:57,24-03-2016 18:59,Moderate
INC0000596,New,True,0,0,0,True,Caller 5626,Opened by  536,1/3/2016 10:16,Created by 233,1/3/2016 10:18,Updated by 994,3-Jan-16,Phone,Location 165,Category 30,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 24,?,True,False,Do Not Notify,?,?,?,?,code 2,User_231,2/3/2016 8:40,7/3/2016 9:00,Moderate
INC0000597,New,True,0,0,0,True,Caller 187,?,1/3/2016 10:22,Created by 89,1/3/2016 10:29,Updated by 370,3-Jan-16,Phone,Location 93,Category 9,Subcategory 164,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 23,Resolver 215,True,False,Do Not Notify,?,?,?,?,code 6,User_196,3/3/2016 8:16,8/3/2016 9:00,Moderate
INC0000598,New,True,0,0,0,True,Caller 4539,Opened by  40,1/3/2016 10:23,Created by 20,1/3/2016 10:26,Updated by 88,3-Jan-16,Phone,Location 36,Category 53,Subcategory 271,Symptom 594,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 54,?,True,False,Do Not Notify,?,?,?,?,code 7,User_208,3/3/2016 18:28,8/3/2016 19:00,Moderate
INC0000599,New,True,0,0,0,True,Caller 1293,Opened by  501,1/3/2016 10:23,Created by 216,1/3/2016 10:26,Updated by 915,3-Jan-16,Phone,Location 204,Category 24,Subcategory 164,Symptom 117,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 25,Resolver 227,True,False,Do Not Notify,?,?,?,?,code 6,User_206,14-03-2016 18:13,24-03-2016 18:50,Moderate
INC0000600,New,True,0,0,0,True,Caller 724,Opened by  131,1/3/2016 10:27,Created by 62,1/3/2016 10:33,Updated by 265,3-Jan-16,Phone,Location 108,Category 32,Subcategory 9,Symptom 4,?,3 - Low,3 - Low,4 - Low,P4,Group 70,Resolver 188,True,False,Do Not Notify,?,?,?,?,code 6,User_171,2/3/2016 19:33,7/3/2016 20:00,Low
INC0000602,New,True,0,0,0,True,Caller 4162,Opened by  226,1/3/2016 10:34,Created by 103,1/3/2016 10:39,Updated by 451,3-Jan-16,Phone,Location 204,Category 35,Subcategory 132,Symptom 404,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 30,Resolver 227,True,False,Do Not Notify,?,?,?,?,code 6,User_206,7/3/2016 9:55,24-03-2016 18:40,Moderate
INC0000603,New,True,0,0,0,True,Caller 3973,Opened by  131,1/3/2016 10:35,Created by 62,1/3/2016 10:39,Updated by 265,3-Jan-16,Phone,Location 204,Category 9,Subcategory 164,Symptom 4,?,3 - Low,3 - Low,4 - Low,P4,Group 70,Resolver 58,True,False,Do Not Notify,?,?,?,?,code 6,User_53,3/3/2016 16:34,8/3/2016 17:00,Low
INC0000604,Resolved,True,0,0,0,True,Caller 4432,Opened by  301,1/3/2016 10:36,?,?,Updated by 908,3-Jan-16,Phone,Location 204,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 9,User_133,?,6/3/2016 11:00,Moderate
INC0000605,New,True,0,0,0,True,Caller 1009,Opened by  40,1/3/2016 10:38,?,?,Updated by 908,3-Jan-16,Phone,Location 143,Category 53,Subcategory 271,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 1,User_103,17-03-2016 17:58,24-03-2016 18:59,Moderate
INC0000606,New,True,0,0,0,True,Caller 4656,Opened by  180,1/3/2016 10:39,Created by 81,1/3/2016 11:00,Updated by 340,3-Jan-16,Phone,Location 9,Category 23,Subcategory 3,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 6,User_11,17-03-2016 10:25,24-03-2016 18:59,Moderate
INC0000607,New,True,0,0,0,True,Caller 4901,Opened by  131,1/3/2016 10:39,Created by 62,1/3/2016 10:53,Updated by 265,3-Jan-16,Phone,Location 161,Category 9,Subcategory 164,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 253,True,False,Do Not Notify,?,?,?,?,code 6,User_231,2/3/2016 14:31,7/3/2016 15:00,Moderate
INC0000609,Active,True,0,0,0,True,Caller 799,Opened by  301,1/3/2016 10:43,?,?,Updated by 908,3-Jan-16,Phone,Location 51,Category 44,Subcategory 54,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 25,Resolver 184,True,False,Do Not Notify,?,?,?,?,code 7,User_87,17-03-2016 11:31,24-03-2016 18:59,Moderate
INC0000610,New,True,0,0,0,True,Caller 2633,Opened by  24,1/3/2016 10:46,?,?,Updated by 908,3-Jan-16,Phone,Location 128,Category 53,Subcategory 194,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 5,User_184,2/3/2016 11:13,7/3/2016 12:00,Moderate
INC0000611,New,True,0,0,0,True,Caller 2051,?,1/3/2016 10:47,Created by 89,1/3/2016 10:55,Updated by 370,3-Jan-16,Phone,Location 161,Category 20,Subcategory 125,Symptom 418,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 253,True,False,Do Not Notify,?,?,?,?,code 6,User_231,2/3/2016 9:14,7/3/2016 10:00,Moderate
INC0000612,New,True,0,0,0,True,Caller 1207,Opened by  62,1/3/2016 10:49,Created by 33,1/3/2016 10:52,Updated by 133,3-Jan-16,Phone,Location 108,Category 53,Subcategory 303,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 28,Resolver 34,True,False,Do Not Notify,?,?,?,?,code 6,User_33,2/3/2016 10:58,7/3/2016 11:00,Moderate
INC0000613,New,True,0,0,0,True,Caller 1182,Opened by  40,1/3/2016 10:53,Created by 20,1/3/2016 11:02,Updated by 88,3-Jan-16,Phone,Location 93,Category 53,Subcategory 271,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,User_62,2/3/2016 11:18,7/3/2016 12:00,Moderate
INC0000614,New,True,0,0,0,True,Caller 4973,Opened by  131,1/3/2016 10:54,Created by 62,1/3/2016 11:00,Updated by 265,3-Jan-16,Phone,Location 153,Category 9,Subcategory 52,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,User_71,2/3/2016 15:57,7/3/2016 16:00,Moderate
INC0000615,New,True,0,0,0,True,Caller 3776,Opened by  301,1/3/2016 10:57,Created by 129,1/3/2016 11:02,Updated by 573,3-Jan-16,Phone,Location 108,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 55,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,User_195,1/3/2016 11:53,6/3/2016 12:00,Moderate
INC0000617,New,True,0,0,0,True,Caller 2146,Opened by  131,1/3/2016 11:00,Created by 62,1/3/2016 11:06,Updated by 265,3-Jan-16,Phone,Location 93,Category 53,Subcategory 114,Symptom 605,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,User_62,2/3/2016 10:03,7/3/2016 11:00,Moderate
INC0000618,New,True,0,0,0,True,Caller 4414,Opened by  433,1/3/2016 11:01,Created by 190,1/3/2016 11:04,Updated by 804,3-Jan-16,Phone,Location 51,Category 45,Subcategory 208,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,User_166,1/3/2016 14:21,6/3/2016 15:00,Moderate
INC0000619,New,True,0,0,0,True,Caller 5610,Opened by  301,1/3/2016 11:03,Created by 129,1/3/2016 11:10,Updated by 573,3-Jan-16,Phone,Location 117,Category 37,Subcategory 135,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 24,Resolver 120,True,False,Do Not Notify,?,?,?,?,code 6,User_108,1/3/2016 13:01,6/3/2016 14:00,Moderate
INC0000620,New,True,0,0,0,True,Caller 1809,Opened by  501,1/3/2016 11:04,?,?,Updated by 908,3-Jan-16,Phone,Location 161,Category 26,Subcategory 164,Symptom 116,?,3 - Low,3 - Low,4 - Low,P4,Group 12,?,True,False,Do Not Notify,?,?,?,?,code 6,User_175,3/3/2016 16:30,8/3/2016 17:00,Low
INC0000621,New,True,0,0,0,True,Caller 3943,Opened by  24,1/3/2016 11:07,?,?,Updated by 908,3-Jan-16,Phone,Location 204,Category 61,Subcategory 164,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,User_180,3/3/2016 8:59,8/3/2016 9:00,Moderate
INC0000622,New,True,0,0,0,True,Caller 4175,Opened by  131,1/3/2016 11:08,Created by 62,1/3/2016 11:16,Updated by 265,3-Jan-16,Phone,Location 204,Category 32,Subcategory 9,Symptom 4,?,3 - Low,3 - Low,4 - Low,P4,Group 70,Resolver 188,True,False,Do Not Notify,?,?,?,?,code 6,User_171,2/3/2016 12:19,7/3/2016 13:00,Low
INC0000623,New,True,0,0,0,True,Caller 3452,Opened by  301,1/3/2016 11:10,Created by 129,1/3/2016 11:18,Updated by 573,3-Jan-16,Phone,Location 55,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 31,True,False,Do Not Notify,?,?,?,?,code 6,User_30,18-03-2016 11:39,24-03-2016 18:59,Moderate
INC0000624,Active,True,0,0,0,True,Caller 4236,Opened by  62,1/3/2016 11:17,?,?,Updated by 908,3-Jan-16,Phone,Location 46,Category 42,Subcategory 224,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 33,True,False,Do Not Notify,?,?,?,?,code 7,User_32,1/3/2016 14:07,6/3/2016 15:00,Moderate
INC0000625,New,True,0,0,0,True,Caller 294,Opened by  40,1/3/2016 11:17,Created by 20,1/3/2016 11:19,Updated by 88,3-Jan-16,Phone,Location 204,Category 20,Subcategory 103,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 11,User_53,18-03-2016 07:41,24-03-2016 18:59,Moderate
INC0000627,New,True,0,0,0,True,Caller 77,Opened by  131,1/3/2016 11:17,Created by 62,1/3/2016 11:22,Updated by 265,3-Jan-16,Phone,Location 162,Category 37,Subcategory 189,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 120,True,False,Do Not Notify,?,?,?,?,code 6,User_108,7/3/2016 7:57,24-03-2016 18:40,Moderate
INC0000628,New,True,0,0,0,True,Caller 2403,Opened by  24,1/3/2016 11:19,Created by 13,1/3/2016 11:24,Updated by 60,3-Jan-16,Phone,Location 143,Category 53,Subcategory 168,Symptom 246,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 28,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 6,User_215,3/3/2016 16:35,8/3/2016 17:00,Moderate
INC0000630,New,True,0,0,0,True,Caller 4167,Opened by  40,1/3/2016 11:20,Created by 20,1/3/2016 11:33,Updated by 88,3-Jan-16,Phone,Location 143,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 6,User_215,2/3/2016 12:40,7/3/2016 13:00,Moderate
INC0000631,New,True,0,0,0,True,Caller 3160,Opened by  301,1/3/2016 11:21,Created by 129,1/3/2016 11:23,Updated by 573,3-Jan-16,Phone,Location 204,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 25,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 11,User_53,3/3/2016 13:07,8/3/2016 14:00,Moderate
INC0000632,New,True,0,0,0,True,Caller 140,Opened by  180,1/3/2016 11:22,Created by 81,1/3/2016 11:25,Updated by 340,3-Jan-16,Phone,Location 108,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 170,True,False,Do Not Notify,?,?,?,?,code 6,User_153,7/3/2016 17:11,24-03-2016 18:40,Moderate
INC0000633,New,True,0,0,0,True,Caller 4797,?,1/3/2016 11:22,?,?,Updated by 908,3-Jan-16,Phone,Location 204,Category 61,Subcategory 16,Symptom 121,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 73,?,True,False,Do Not Notify,?,?,?,?,code 6,User_180,3/3/2016 9:03,8/3/2016 10:00,Moderate
INC0000634,New,True,0,0,0,True,Caller 4806,Opened by  131,1/3/2016 11:22,Created by 62,1/3/2016 11:59,Updated by 265,3-Jan-16,Phone,Location 51,Category 53,Subcategory 168,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 184,True,False,Do Not Notify,?,?,?,?,code 6,User_167,4/3/2016 16:16,9/3/2016 17:00,Moderate
INC0000637,New,True,0,0,0,True,Caller 1875,Opened by  180,1/3/2016 11:26,Created by 81,1/3/2016 11:31,Updated by 340,3-Jan-16,Phone,Location 204,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,User_166,3/3/2016 9:24,8/3/2016 10:00,Moderate
INC0000638,New,True,0,0,0,True,Caller 4797,?,1/3/2016 11:26,Created by 89,1/3/2016 11:29,Updated by 370,3-Jan-16,Phone,Location 204,Category 9,Subcategory 164,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 23,?,True,False,Do Not Notify,?,?,?,?,code 4,User_62,1/3/2016 12:58,6/3/2016 13:00,Moderate
INC0000644,New,True,0,0,0,True,Caller 4798,Opened by  381,1/3/2016 11:31,?,?,Updated by 908,3-Jan-16,Phone,Location 218,Category 32,Subcategory 9,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,User_24,12/3/2016 19:06,24-03-2016 18:50,Moderate
INC0000645,New,True,0,0,0,True,Caller 4414,Opened by  433,1/3/2016 11:32,Created by 190,1/3/2016 11:35,Updated by 804,3-Jan-16,Phone,Location 51,Category 45,Subcategory 200,?,?,2 - Medium,1 - High,2 - High,P2,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,User_166,1/3/2016 14:30,6/3/2016 15:00,High
INC0000648,New,True,0,0,0,True,Caller 3160,Opened by  301,1/3/2016 11:33,Created by 129,1/3/2016 11:49,Updated by 573,3-Jan-16,Phone,Location 204,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 25,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,User_53,3/3/2016 13:28,8/3/2016 14:00,Moderate
INC0000649,New,True,0,0,0,True,Caller 638,Opened by  316,1/3/2016 11:35,Created by 124,1/3/2016 11:57,Updated by 551,3-Jan-16,Phone,Location 143,Category 55,Subcategory 170,Symptom 4,?,3 - Low,3 - Low,4 - Low,P4,Group 56,Resolver 167,True,False,Do Not Notify,?,?,?,?,code 6,User_150,11/3/2016 14:48,29-03-2016 14:20,Low
INC0000650,New,True,0,0,0,True,Caller 4414,Opened by  433,1/3/2016 11:36,Created by 190,1/3/2016 11:39,Updated by 804,3-Jan-16,Phone,Location 51,Category 45,Subcategory 200,?,?,2 - Medium,1 - High,2 - High,P2,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,User_166,1/3/2016 14:35,6/3/2016 15:00,High
INC0000651,New,True,0,0,0,True,Caller 3457,Opened by  180,1/3/2016 11:36,Created by 81,1/3/2016 12:04,Updated by 340,3-Jan-16,Phone,Location 93,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 69,True,False,Do Not Notify,?,?,?,?,code 4,User_62,14-03-2016 09:30,24-03-2016 18:50,Moderate
INC0000653,New,True,0,0,0,True,Caller 4414,Opened by  433,1/3/2016 11:39,Created by 190,1/3/2016 11:45,Updated by 804,3-Jan-16,Phone,Location 51,Category 43,Subcategory 105,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,User_166,1/3/2016 14:42,6/3/2016 15:00,Moderate
INC0000654,New,True,0,0,0,True,Caller 5427,Opened by  501,1/3/2016 11:40,Created by 216,1/3/2016 11:48,Updated by 915,3-Jan-16,Phone,Location 93,Category 53,Subcategory 168,Symptom 563,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 23,?,True,False,Do Not Notify,?,?,?,?,code 6,User_62,2/3/2016 16:27,7/3/2016 17:00,Moderate
INC0000655,New,True,0,0,0,True,Caller 1802,Opened by  40,1/3/2016 11:40,Created by 20,1/3/2016 11:45,Updated by 88,3-Jan-16,Phone,Location 143,Category 53,Subcategory 271,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 6,User_215,3/3/2016 9:32,8/3/2016 10:00,Moderate
INC0000660,Resolved,True,0,0,0,True,Caller 4025,Opened by  301,1/3/2016 11:49,?,?,Updated by 908,3-Jan-16,Phone,Location 204,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 9,User_133,?,6/3/2016 12:00,Moderate
INC0000661,Active,True,0,0,0,True,Caller 556,Opened by  120,1/3/2016 11:51,Created by 59,1/3/2016 11:55,Updated by 256,3-Jan-16,Phone,Location 204,Category 45,Subcategory 229,Symptom 208,?,1 - High,1 - High,1 - Critical,P1,Group 15,Resolver 64,True,False,Do Not Notify,Problem ID  6,?,?,?,code 6,User_57,1/3/2016 17:44,6/3/2016 18:00,Critical
INC0000664,Active,True,0,0,0,True,Caller 1776,Opened by  168,1/3/2016 11:53,Created by 76,1/3/2016 11:56,Updated by 332,3-Jan-16,Phone,Location 161,Category 34,Subcategory 151,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 24,Resolver 24,True,False,Do Not Notify,?,?,?,?,code 6,User_22,1/3/2016 12:03,6/3/2016 13:00,Moderate
INC0000665,Active,True,0,0,0,True,Caller 4391,Opened by  9,1/3/2016 11:56,Created by 5,1/3/2016 12:06,Updated by 20,3-Jan-16,Phone,Location 111,Category 55,Subcategory 170,Symptom 238,?,1 - High,1 - High,1 - Critical,P1,Group 65,Resolver 7,True,False,Do Not Notify,?,?,?,?,code 6,User_6,17-03-2016 11:12,24-03-2016 18:59,Critical
INC0000666,Active,True,0,0,0,True,Caller 863,Opened by  62,1/3/2016 11:56,?,?,Updated by 908,3-Jan-16,Phone,Location 204,Category 42,Subcategory 224,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 33,True,False,Do Not Notify,?,?,?,?,code 6,User_32,1/3/2016 14:22,6/3/2016 15:00,Moderate
INC0000668,New,True,0,0,0,True,Caller 4103,Opened by  301,1/3/2016 11:59,?,?,Updated by 908,3-Jan-16,Phone,Location 204,Category 61,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 25,?,True,False,Do Not Notify,?,?,?,?,code 6,User_180,10/3/2016 15:33,24-03-2016 18:50,Moderate
INC0000669,New,True,0,0,0,True,Caller 3082,Opened by  131,1/3/2016 12:01,Created by 62,1/3/2016 12:05,Updated by 265,3-Jan-16,Phone,Location 161,Category 20,Subcategory 125,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 249,True,False,Do Not Notify,?,?,?,?,code 6,User_227,4/3/2016 8:02,9/3/2016 9:00,Moderate
INC0000670,New,True,0,0,0,True,Caller 4103,Opened by  301,1/3/2016 12:04,Created by 129,1/3/2016 12:06,Updated by 573,3-Jan-16,Phone,Location 204,Category 34,Subcategory 162,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 25,Resolver 137,True,False,Do Not Notify,?,?,?,?,code 8,User_123,2/3/2016 13:40,7/3/2016 14:00,Moderate
INC0000672,New,True,0,0,0,True,Caller 2359,?,1/3/2016 12:05,Created by 89,1/3/2016 12:36,Updated by 370,3-Jan-16,Phone,Location 143,Category 37,Subcategory 135,Symptom 257,?,1 - High,1 - High,1 - Critical,P1,Group 48,Resolver 74,True,False,Do Not Notify,?,?,?,?,code 8,User_67,22-03-2016 15:17,27-03-2016 15:59,Critical
INC0000673,New,True,0,0,0,True,Caller 5162,Opened by  131,1/3/2016 12:06,Created by 62,1/3/2016 12:12,Updated by 265,3-Jan-16,Phone,Location 108,Category 53,Subcategory 303,Symptom 387,?,3 - Low,3 - Low,4 - Low,P4,Group 70,Resolver 34,True,False,Do Not Notify,?,?,?,?,code 6,User_33,3/3/2016 10:53,8/3/2016 11:00,Low
INC0000674,New,True,0,0,0,True,Caller 4103,Opened by  301,1/3/2016 12:07,?,?,Updated by 908,3-Jan-16,Phone,Location 204,Category 34,Subcategory 112,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 25,?,True,False,Do Not Notify,?,?,?,?,code 6,User_180,3/3/2016 11:22,8/3/2016 12:00,Moderate
INC0000675,New,True,0,0,0,True,Caller 3394,Opened by  40,1/3/2016 12:09,Created by 20,1/3/2016 12:27,Updated by 88,3-Jan-16,Phone,Location 51,Category 19,Subcategory 289,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 30,Resolver 201,True,False,Do Not Notify,?,?,?,?,code 6,User_183,1/3/2016 16:00,6/3/2016 17:00,Moderate
INC0000676,New,True,0,0,0,True,Caller 5431,Opened by  301,1/3/2016 12:09,Created by 129,1/3/2016 12:26,Updated by 573,3-Jan-16,Phone,Location 51,Category 42,Subcategory 31,Symptom 276,?,1 - High,1 - High,1 - Critical,P1,Group 12,Resolver 247,True,False,Do Not Notify,?,?,?,?,code 6,User_226,3/3/2016 8:46,8/3/2016 9:00,Critical
INC0000677,New,True,0,0,0,True,Caller 5208,Opened by  503,1/3/2016 12:11,Created by 218,1/3/2016 12:16,Updated by 918,3-Jan-16,Phone,Location 204,Category 31,Subcategory 176,Symptom 494,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 20,Resolver 229,True,False,Do Not Notify,?,?,?,?,code 6,User_208,26-03-2016 14:18,31-03-2016 14:59,Moderate
INC0000678,New,True,0,0,0,True,Caller 4473,Opened by  24,1/3/2016 12:12,Created by 13,1/3/2016 12:14,Updated by 60,3-Jan-16,Phone,Location 108,Category 32,Subcategory 9,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,User_166,4/3/2016 16:59,9/3/2016 17:00,Moderate
INC0000679,New,True,0,0,0,True,Caller 2894,Opened by  131,1/3/2016 12:12,Created by 62,1/3/2016 12:19,Updated by 265,3-Jan-16,Phone,Location 204,Category 20,Subcategory 103,Symptom 387,?,3 - Low,3 - Low,4 - Low,P4,Group 70,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 8,User_113,4/3/2016 15:54,9/3/2016 16:00,Low
INC0000681,New,True,0,0,0,True,Caller 3719,Opened by  386,1/3/2016 12:19,Created by 167,1/3/2016 12:40,Updated by 723,3-Jan-16,Phone,Location 143,Category 37,Subcategory 135,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 48,Resolver 74,True,False,Do Not Notify,?,?,?,?,code 8,User_67,22-03-2016 15:18,27-03-2016 15:59,Moderate
INC0000682,Resolved,True,0,0,0,True,Caller 2868,Opened by  55,1/3/2016 12:19,?,?,Updated by 908,3-Jan-16,Phone,Location 204,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 28,True,False,Do Not Notify,?,?,?,?,code 9,User_27,?,6/3/2016 13:00,Moderate
INC0000686,Resolved,True,0,0,0,True,Caller 72,Opened by  301,1/3/2016 12:27,?,?,Updated by 908,3-Jan-16,Phone,Location 93,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 9,User_133,?,6/3/2016 13:00,Moderate
